timestamp,irradiance_poa_w_m2,ambient_temperature_c,wind_10m_ms,wind_module_ms,module_temperature_c,reconstructed_flag,voc_module_2t_v,voc_module_4t_eq_v,pmax_module_2t_w,pmax_module_4t_eq_w,energy_2t_wh,energy_4t_eq_wh
2023-03-10T05:09,0.00,9.20,1.590,1.269,9.200,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-10T06:09,0.00,8.38,1.380,1.102,8.380,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-10T07:09,32.49,8.13,1.450,1.157,9.117,0,105.693,105.693,5.225,13.697,5.225,13.697
2023-03-10T08:09,365.60,12.00,0.900,0.718,24.222,0,118.052,118.052,56.899,150.150,56.899,150.150
2023-03-10T09:09,635.48,16.37,0.550,0.439,39.063,0,118.171,118.171,95.667,254.192,95.667,254.192
2023-03-10T10:09,855.72,19.83,0.830,0.663,48.806,0,117.958,117.958,125.962,336.280,125.962,336.280
2023-03-10T11:09,1000.19,22.06,1.450,1.157,52.445,0,118.266,118.266,145.980,390.432,145.980,390.432
2023-03-10T12:09,1046.56,23.72,1.310,1.046,56.270,0,117.677,117.677,151.374,405.648,151.374,405.648
2023-03-10T13:09,1080.10,24.89,0.760,0.607,61.944,0,116.531,116.531,154.124,414.233,154.124,414.233
2023-03-10T14:09,982.91,25.68,0.550,0.439,60.780,0,116.058,116.058,140.647,377.783,140.647,377.783
2023-03-10T15:09,833.93,26.13,0.690,0.551,55.119,0,116.164,116.164,120.949,323.924,120.949,323.924
2023-03-10T16:09,581.88,26.26,0.760,0.607,46.222,0,115.639,115.639,86.169,229.750,86.169,229.750
2023-03-10T17:09,163.68,25.96,0.830,0.663,31.502,0,110.167,110.167,25.065,66.364,25.065,66.364
2023-03-10T18:09,46.17,25.32,0.690,0.551,26.925,0,102.347,102.347,7.143,18.872,7.143,18.872
2023-03-10T19:09,0.00,24.47,0.210,0.168,24.470,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-10T20:09,0.00,23.68,0.620,0.495,23.680,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-10T21:09,0.00,20.82,1.170,0.934,20.820,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-10T22:09,0.00,18.03,1.450,1.157,18.030,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-10T23:09,0.00,15.59,1.520,1.213,15.590,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-11T00:09,0.00,13.37,1.520,1.213,13.370,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-11T01:09,0.00,11.66,1.450,1.157,11.660,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-11T02:09,0.00,10.33,1.450,1.157,10.330,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-11T03:09,0.00,9.52,1.310,1.046,9.520,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-11T04:09,0.00,9.00,1.310,1.046,9.000,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-11T05:09,0.00,8.58,1.240,0.990,8.580,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-11T06:09,0.00,8.18,1.240,0.990,8.180,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-11T07:09,36.05,8.15,1.240,0.990,9.285,0,106.346,106.346,5.795,15.194,5.795,15.194
2023-03-11T08:09,378.61,12.44,0.900,0.718,25.097,0,118.065,118.065,58.811,155.254,58.811,155.254
2023-03-11T09:09,634.95,16.91,0.760,0.607,38.692,0,118.261,118.261,95.667,254.150,95.667,254.150
2023-03-11T10:09,864.42,20.99,0.620,0.495,51.443,0,117.373,117.373,126.461,338.057,126.461,338.057
2023-03-11T11:09,994.95,23.52,1.380,1.102,54.101,0,117.814,117.814,144.650,387.199,144.650,387.199
2023-03-11T12:09,1063.60,25.49,1.790,1.429,56.076,0,117.853,117.853,153.910,412.401,153.910,412.401
2023-03-11T13:09,1082.26,26.84,1.930,1.541,57.294,0,117.692,117.692,156.158,418.687,156.158,418.687
2023-03-11T14:09,1003.08,27.75,2.000,1.597,55.675,0,117.488,117.488,145.290,389.225,145.290,389.225
2023-03-11T15:09,835.42,28.26,2.140,1.708,51.033,0,117.210,117.210,122.336,326.962,122.336,326.962
2023-03-11T16:09,598.61,28.37,2.000,1.597,45.035,0,116.167,116.167,88.890,236.868,88.890,236.868
2023-03-11T17:09,315.60,28.07,2.280,1.820,36.497,0,113.611,113.611,47.789,126.823,47.789,126.823
2023-03-11T18:09,48.17,27.05,3.100,2.475,28.199,0,102.245,102.245,7.431,19.645,7.431,19.645
2023-03-11T19:09,0.00,24.64,3.380,2.698,24.640,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-11T20:09,0.00,22.03,3.520,2.810,22.030,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-11T21:09,0.00,19.62,3.240,2.586,19.620,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-11T22:09,0.00,17.64,2.900,2.315,17.640,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-11T23:09,0.00,15.92,2.550,2.036,15.920,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-12T00:09,0.00,14.31,2.280,1.820,14.310,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-12T01:09,0.00,12.74,2.000,1.597,12.740,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-12T02:09,0.00,11.51,1.930,1.541,11.510,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-12T03:09,0.00,10.59,1.790,1.429,10.590,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-12T04:09,0.00,9.67,1.660,1.325,9.670,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-12T05:09,0.00,8.79,1.520,1.213,8.790,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-12T06:09,0.00,8.27,1.450,1.157,8.270,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-12T07:09,40.41,8.08,1.310,1.046,9.337,0,107.106,107.106,6.495,17.030,6.495,17.030
2023-03-12T08:09,373.90,12.57,0.900,0.718,25.069,0,117.982,117.982,58.083,153.330,58.083,153.330
2023-03-12T09:09,655.47,17.63,0.690,0.551,40.415,0,118.056,118.056,98.372,261.549,98.372,261.549
2023-03-12T10:09,878.70,21.76,0.480,0.383,53.573,0,116.966,116.966,127.908,342.293,127.908,342.293
2023-03-12T11:09,1024.06,24.07,0.480,0.383,61.146,0,116.298,116.298,146.407,393.329,146.407,393.329
2023-03-12T12:09,1093.69,25.89,1.380,1.102,59.506,0,117.231,117.231,156.977,421.366,156.977,421.366
2023-03-12T13:09,1104.00,27.18,1.930,1.541,58.245,0,117.616,117.616,158.934,426.341,158.934,426.341
2023-03-12T14:09,1010.86,28.06,2.340,1.868,54.819,0,117.761,117.761,146.714,392.868,146.714,392.868
2023-03-12T15:09,842.03,28.55,2.620,2.091,49.973,0,117.539,117.539,123.610,330.193,123.610,330.193
2023-03-12T16:09,601.93,28.66,2.830,2.259,43.540,0,116.598,116.598,89.691,238.830,89.691,238.830
2023-03-12T17:09,318.40,28.40,2.900,2.315,36.197,0,113.760,113.760,48.246,128.017,48.246,128.017
2023-03-12T18:09,49.63,27.73,2.690,2.147,28.981,0,102.211,102.211,7.643,20.213,7.643,20.213
2023-03-12T19:09,0.00,26.17,1.660,1.325,26.170,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-12T20:09,0.00,25.64,0.410,0.327,25.640,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-12T21:09,0.00,23.05,0.690,0.551,23.050,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-12T22:09,0.00,18.19,1.240,0.990,18.190,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-12T23:09,0.00,14.95,1.520,1.213,14.950,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-13T00:09,0.00,12.93,1.660,1.325,12.930,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-13T01:09,0.00,11.57,1.520,1.213,11.570,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-13T02:09,0.00,10.62,1.380,1.102,10.620,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-13T03:09,0.00,9.96,1.310,1.046,9.960,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-13T04:09,0.00,9.44,1.240,0.990,9.440,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-13T05:09,0.00,9.07,1.100,0.878,9.070,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-13T06:09,0.00,8.48,1.100,0.878,8.480,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-13T07:09,35.96,7.99,1.170,0.934,9.136,0,106.378,106.378,5.783,15.159,5.783,15.159
2023-03-13T08:09,380.00,12.67,0.830,0.663,25.537,0,117.972,117.972,58.969,155.703,58.969,155.703
2023-03-13T09:09,653.05,17.17,0.760,0.607,39.573,0,118.245,118.245,98.197,260.980,98.197,260.980
2023-03-13T10:09,879.18,21.20,0.410,0.327,53.477,0,116.995,116.995,128.007,342.541,128.007,342.541
2023-03-13T11:09,1038.52,23.51,0.480,0.383,61.109,0,116.420,116.420,148.488,398.911,148.488,398.911
2023-03-13T12:09,1101.20,25.51,1.520,1.213,58.580,0,117.514,117.514,158.405,424.994,158.405,424.994
2023-03-13T13:09,1109.63,27.03,2.410,1.924,56.109,0,118.181,118.181,160.558,430.223,160.558,430.223
2023-03-13T14:09,1009.94,27.95,2.900,2.315,52.683,0,118.283,118.283,147.320,394.065,147.320,394.065
2023-03-13T15:09,841.22,28.40,2.970,2.371,48.810,0,117.824,117.824,123.827,330.580,123.827,330.580
2023-03-13T16:09,594.80,28.46,2.690,2.147,43.447,0,116.531,116.531,88.648,236.041,88.648,236.041
2023-03-13T17:09,325.48,28.12,2.410,1.924,36.650,0,113.800,113.800,49.268,130.758,49.268,130.758
2023-03-13T18:09,48.70,27.13,2.550,2.036,28.381,0,102.266,102.266,7.510,19.855,7.510,19.855
2023-03-13T19:09,0.00,24.77,3.520,2.810,24.770,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-13T20:09,0.00,22.30,3.590,2.866,22.300,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-13T21:09,0.00,19.84,3.240,2.586,19.840,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-13T22:09,0.00,17.76,2.760,2.203,17.760,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-13T23:09,0.00,15.99,2.410,1.924,15.990,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-14T00:09,0.00,14.54,2.140,1.708,14.540,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-14T01:09,0.00,13.33,1.930,1.541,13.330,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-14T02:09,0.00,12.21,1.790,1.429,12.210,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-14T03:09,0.00,11.30,1.660,1.325,11.300,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-14T04:09,0.00,10.28,1.450,1.157,10.280,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-14T05:09,0.00,9.34,1.310,1.046,9.340,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-14T06:09,0.00,9.01,1.170,0.934,9.010,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-14T07:09,92.06,8.83,1.170,0.934,11.763,0,111.972,111.972,14.721,38.635,14.721,38.635
2023-03-14T08:09,396.66,13.44,0.760,0.607,27.048,0,117.872,117.872,61.349,162.098,61.349,162.098
2023-03-14T09:09,661.31,17.78,0.620,0.495,41.078,0,117.952,117.952,99.098,263.564,99.098,263.564
2023-03-14T10:09,879.54,21.19,0.620,0.495,52.176,0,117.325,117.325,128.452,343.506,128.452,343.506
2023-03-14T11:09,1037.57,23.39,0.620,0.495,59.943,0,116.701,116.701,148.767,399.417,148.767,399.417
2023-03-14T12:09,1100.22,25.16,1.170,0.934,60.212,0,117.106,117.106,157.648,423.322,157.648,423.322
2023-03-14T13:09,1101.98,26.63,2.070,1.652,56.986,0,117.911,117.911,159.120,426.561,159.120,426.561
2023-03-14T14:09,1013.00,27.55,2.830,2.259,52.592,0,118.330,118.330,147.798,395.325,147.798,395.325
2023-03-14T15:09,839.12,27.96,3.380,2.698,47.270,0,118.193,118.193,123.961,330.686,123.961,330.686
2023-03-14T16:09,596.95,27.89,3.660,2.922,41.160,0,117.155,117.155,89.437,237.878,89.437,237.878
2023-03-14T17:09,313.66,27.37,3.930,3.137,34.121,0,114.221,114.221,47.751,126.581,47.751,126.581
2023-03-14T18:09,51.29,26.39,4.000,3.193,27.485,0,102.929,102.929,7.925,20.944,7.925,20.944
2023-03-14T19:09,0.00,24.70,3.240,2.586,24.700,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-14T20:09,0.00,23.20,3.100,2.475,23.200,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-14T21:09,0.00,21.53,2.210,1.764,21.530,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-14T22:09,0.00,20.03,1.240,0.990,20.030,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-14T23:09,0.00,18.25,0.900,0.718,18.250,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-15T00:09,0.00,16.58,0.760,0.607,16.580,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-15T01:09,0.00,14.79,0.760,0.607,14.790,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-15T02:09,0.00,12.79,0.830,0.663,12.790,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-15T03:09,0.00,11.36,0.900,0.718,11.360,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-15T04:09,0.00,10.61,0.830,0.663,10.610,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-15T05:09,0.00,10.16,0.900,0.718,10.160,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-15T06:09,0.00,10.12,0.830,0.663,10.120,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-15T07:09,75.74,10.33,0.760,0.607,12.928,0,110.270,110.270,12.081,31.722,12.081,31.722
2023-03-15T08:09,372.63,13.38,0.410,0.327,27.060,0,117.417,117.417,57.631,152.275,57.631,152.275
2023-03-15T09:09,655.23,17.33,0.000,0.000,43.539,0,117.246,117.246,97.634,259.979,97.634,259.979
2023-03-15T10:09,868.74,21.33,0.480,0.383,52.782,0,117.075,117.075,126.694,338.908,126.694,338.908
2023-03-15T11:09,1024.38,23.91,1.930,1.541,52.735,0,118.382,118.382,149.408,399.660,149.408,399.660
2023-03-15T12:09,1098.67,25.67,3.100,2.475,51.875,0,119.143,119.143,160.568,429.325,160.568,429.325
2023-03-15T13:09,1093.74,26.71,3.520,2.810,51.444,0,119.214,119.214,160.009,427.738,160.009,427.738
2023-03-15T14:09,994.46,27.32,3.860,3.081,48.903,0,119.100,119.100,146.352,390.733,146.352,390.733
2023-03-15T15:09,829.04,27.55,4.140,3.305,44.965,0,118.682,118.682,123.127,328.090,123.127,328.090
2023-03-15T16:09,593.60,27.46,4.480,3.576,39.461,0,117.555,117.555,89.281,237.270,89.281,237.270
2023-03-15T17:09,316.21,27.01,4.970,3.967,33.075,0,114.570,114.570,48.252,127.848,48.252,127.848
2023-03-15T18:09,52.31,26.06,4.900,3.911,27.071,0,103.204,103.204,8.090,21.376,8.090,21.376
2023-03-15T19:09,0.00,24.37,3.790,3.025,24.370,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-15T20:09,0.00,22.81,3.380,2.698,22.810,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-15T21:09,0.00,21.13,2.480,1.980,21.130,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-15T22:09,0.00,19.02,1.720,1.373,19.020,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-15T23:09,0.00,16.95,1.240,0.990,16.950,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-16T00:09,0.00,15.31,1.030,0.822,15.310,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-16T01:09,0.00,14.07,0.970,0.774,14.070,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-16T02:09,0.00,12.81,0.970,0.774,12.810,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-16T03:09,0.00,11.63,0.900,0.718,11.630,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-16T04:09,0.00,10.90,0.830,0.663,10.900,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-16T05:09,0.00,10.36,0.830,0.663,10.360,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-16T06:09,0.00,9.92,0.830,0.663,9.920,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-16T07:09,100.73,9.44,0.760,0.607,12.896,0,112.247,112.247,16.068,42.191,16.068,42.191
2023-03-16T08:09,388.62,13.08,0.410,0.327,27.347,0,117.643,117.643,60.065,158.729,60.065,158.729
2023-03-16T09:09,664.05,16.96,0.140,0.112,42.734,0,117.556,117.556,99.131,263.863,99.131,263.863
2023-03-16T10:09,896.90,21.24,1.240,0.990,49.471,0,118.156,118.156,131.819,352.034,131.819,352.034
2023-03-16T11:09,1038.11,23.95,3.100,2.475,48.710,0,119.481,119.481,152.844,408.028,152.844,408.028
2023-03-16T12:09,1139.36,25.81,4.070,3.249,49.937,0,119.903,119.903,167.272,446.816,167.272,446.816
2023-03-16T13:09,1125.77,27.18,4.340,3.464,50.298,0,119.721,119.721,165.137,441.194,165.137,441.194
2023-03-16T14:09,994.22,27.98,4.140,3.305,48.865,0,119.108,119.108,146.329,390.666,146.329,390.666
2023-03-16T15:09,827.32,28.23,4.410,3.520,45.087,0,118.635,118.635,122.837,327.337,122.837,327.337
2023-03-16T16:09,580.71,27.57,4.690,3.744,39.045,0,117.498,117.498,87.425,232.292,87.425,232.292
2023-03-16T17:09,222.75,26.67,4.830,3.856,31.006,0,112.571,112.571,34.149,90.393,34.149,90.393
2023-03-16T18:09,10.34,25.50,4.690,3.744,25.704,0,91.960,91.960,1.604,4.236,1.604,4.236
2023-03-16T19:09,0.00,24.32,3.520,2.810,24.320,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-16T20:09,0.00,22.70,3.520,2.810,22.700,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-16T21:09,0.00,20.62,3.380,2.698,20.620,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-16T22:09,0.00,18.58,2.900,2.315,18.580,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-16T23:09,0.00,16.91,2.210,1.764,16.910,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-17T00:09,0.00,15.21,1.660,1.325,15.210,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-17T01:09,0.00,14.00,1.520,1.213,14.000,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-17T02:09,0.00,13.52,1.520,1.213,13.520,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-17T03:09,0.00,12.74,1.310,1.046,12.740,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-17T04:09,0.00,13.00,0.900,0.718,13.000,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-17T05:09,0.00,12.92,0.900,0.718,12.920,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-17T06:09,0.00,12.88,0.900,0.718,12.880,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-17T07:09,24.43,13.86,0.690,0.551,14.709,0,101.866,101.866,3.882,10.201,3.882,10.201
2023-03-17T08:09,208.18,14.27,1.100,0.878,20.984,0,114.940,114.940,32.631,85.984,32.631,85.984
2023-03-17T09:09,59.21,16.01,1.450,1.157,17.809,0,107.029,107.029,9.345,24.591,9.345,24.591
2023-03-17T10:09,540.77,18.93,1.100,0.878,36.371,0,117.665,117.665,81.908,217.357,81.908,217.357
2023-03-17T11:09,243.40,20.45,1.100,0.878,28.300,0,113.985,113.985,37.541,99.248,37.541,99.248
2023-03-17T12:09,124.99,21.92,2.900,2.315,24.981,0,110.131,110.131,19.420,51.264,19.420,51.264
2023-03-17T13:09,171.98,23.18,4.140,3.305,26.793,0,111.899,111.899,26.614,70.313,26.614,70.313
2023-03-17T14:09,672.52,23.97,4.550,3.632,37.463,0,119.010,119.010,101.612,269.783,101.612,269.783
2023-03-17T15:09,722.50,23.93,4.480,3.576,38.537,0,119.272,119.272,108.897,289.274,108.897,289.274
2023-03-17T16:09,328.87,23.19,4.070,3.249,30.154,0,115.662,115.662,50.514,133.659,50.514,133.659
2023-03-17T17:09,144.72,21.25,4.000,3.193,24.340,0,111.373,111.373,22.517,59.423,22.517,59.423
2023-03-17T18:09,31.30,19.60,5.170,4.127,20.188,0,101.769,101.769,4.915,12.946,4.915,12.946
2023-03-17T19:09,0.00,19.57,2.340,1.868,19.570,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-17T20:09,0.00,17.76,3.170,2.530,17.760,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-17T21:09,0.00,16.15,2.550,2.036,16.150,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-17T22:09,0.00,14.83,2.280,1.820,14.830,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-17T23:09,0.00,13.49,2.000,1.597,13.490,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-18T00:09,0.00,12.28,1.930,1.541,12.280,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-18T01:09,0.00,11.08,2.070,1.652,11.080,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-18T02:09,0.00,9.98,2.000,1.597,9.980,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-18T03:09,0.00,9.07,2.000,1.597,9.070,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-18T04:09,0.00,8.41,2.070,1.652,8.410,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-18T05:09,0.00,7.81,2.000,1.597,7.810,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-18T06:09,0.00,7.64,1.860,1.485,7.640,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-18T07:09,51.89,8.11,1.930,1.541,9.570,0,108.735,108.735,8.337,21.859,8.337,21.859
2023-03-18T08:09,233.26,10.42,1.860,1.485,17.055,0,116.859,116.859,36.876,97.003,36.876,97.003
2023-03-18T09:09,395.19,14.21,2.070,1.652,25.096,0,118.373,118.373,61.386,162.053,61.386,162.053
2023-03-18T10:09,786.84,17.21,2.760,2.203,36.847,0,120.342,120.342,119.051,315.993,119.051,315.993
2023-03-18T11:09,1037.78,19.17,3.860,3.081,41.693,0,121.213,121.213,155.293,413.145,155.293,413.145
2023-03-18T12:09,1149.98,20.74,4.410,3.520,44.171,0,121.386,121.386,171.106,455.759,171.106,455.759
2023-03-18T13:09,1090.87,21.67,4.970,3.967,42.593,0,121.370,121.370,162.901,433.573,162.901,433.573
2023-03-18T14:09,1003.11,21.81,5.660,4.518,39.753,0,121.436,121.436,150.773,400.745,150.773,400.745
2023-03-18T15:09,854.71,21.54,6.340,5.061,35.877,0,121.205,121.205,129.604,343.846,129.604,343.846
2023-03-18T16:09,585.28,20.54,7.310,5.835,29.556,0,120.033,120.033,90.018,238.121,90.018,238.121
2023-03-18T17:09,308.65,18.85,7.450,5.947,23.549,0,117.024,117.024,48.107,126.910,48.107,126.910
2023-03-18T18:09,51.58,17.07,6.970,5.564,17.888,0,106.036,106.036,8.140,21.419,8.140,21.419
2023-03-18T19:09,0.00,15.39,5.590,4.462,15.390,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-18T20:09,0.00,13.74,5.310,4.239,13.740,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-18T21:09,0.00,12.39,5.030,4.015,12.390,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-18T22:09,0.00,11.39,4.550,3.632,11.390,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-18T23:09,0.00,10.47,3.660,2.922,10.470,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-19T00:09,0.00,9.47,2.690,2.147,9.470,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-19T01:09,0.00,8.35,2.280,1.820,8.350,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-19T02:09,0.00,7.29,2.070,1.652,7.290,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-19T03:09,0.00,6.40,1.860,1.485,6.400,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-19T04:09,0.00,5.52,1.660,1.325,5.520,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-19T05:09,0.00,4.49,1.380,1.102,4.490,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-19T06:09,0.00,4.09,1.170,0.934,4.090,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-19T07:09,127.33,3.14,0.900,0.718,7.397,0,115.500,115.500,20.552,53.837,20.552,53.837
2023-03-19T08:09,412.69,7.38,0.550,0.439,22.117,0,119.487,119.487,64.526,170.115,64.526,170.115
2023-03-19T09:09,682.75,11.44,0.140,0.112,37.940,0,119.001,119.001,103.046,273.653,103.046,273.653
2023-03-19T10:09,911.36,14.06,0.410,0.327,47.518,0,118.769,118.769,134.555,358.991,134.555,358.991
2023-03-19T11:09,1044.04,16.33,0.620,0.495,53.111,0,118.438,118.438,152.141,407.048,152.141,407.048
2023-03-19T12:09,1164.10,18.18,0.760,0.607,58.115,0,118.072,118.072,167.638,449.659,167.638,449.659
2023-03-19T13:09,1122.83,19.62,1.100,0.878,55.833,0,118.343,118.343,162.574,435.564,162.574,435.564
2023-03-19T14:09,1032.33,20.80,2.000,1.597,49.540,0,119.233,119.233,151.699,405.139,151.699,405.139
2023-03-19T15:09,849.18,21.53,3.170,2.530,41.601,0,119.714,119.714,127.098,338.119,127.098,338.119
2023-03-19T16:09,609.93,21.53,4.620,3.688,33.674,0,119.264,119.264,92.948,246.340,92.948,246.340
2023-03-19T17:09,323.88,20.45,5.930,4.734,26.095,0,116.668,116.668,50.198,132.578,50.198,132.578
2023-03-19T18:09,53.67,18.40,6.070,4.845,19.323,0,105.858,105.858,8.443,22.231,8.443,22.231
2023-03-19T19:09,0.00,16.57,5.170,4.127,16.570,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-19T20:09,0.00,14.66,3.520,2.810,14.660,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-19T21:09,0.00,13.27,1.860,1.485,13.270,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-19T22:09,0.00,11.78,0.970,0.774,11.780,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-19T23:09,0.00,10.96,1.030,0.822,10.960,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-20T00:09,0.00,10.40,0.970,0.774,10.400,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-20T01:09,0.00,11.00,0.620,0.495,11.000,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-20T02:09,0.00,10.59,0.690,0.551,10.590,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-20T03:09,0.00,10.10,0.690,0.551,10.100,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-20T04:09,0.00,9.56,0.620,0.495,9.560,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-20T05:09,0.00,9.14,0.620,0.495,9.140,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-03-20T06:09,0.00,8.84,0.760,0.607,8.840,0,0.000,0.000,0.000,0.000,0.000,0.000
